what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154109150
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154124086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328154150063
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1328154150964
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154151972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328154155543
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328154161936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328154163799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328154165827
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154166209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154409236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154412546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154465078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154474488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154475375
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328154488459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328154492753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328154494022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1328154495099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328154496128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328154496286
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328154496912
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328154497054
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1328154497979
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328154503092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328154513155
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154514954
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154516476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328154541300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154542523
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154571136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154573169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154574358
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154574394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154595247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154599875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154605888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154647791
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154651381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328154659446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154659783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154700961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154702591
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154791145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328154802038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328154802180
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1328154803328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328154803990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328154805703
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154806790
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154807167
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154810360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328154816873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328154821465
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154834041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154851434
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328154871004
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1328154888189
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328154888203
