what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330020831611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330020832307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330020832460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330020833370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330020833517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330020834124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330020834280
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1330020835044
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1330020836105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020838250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020838351
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1330020841524
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1330020844341
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330020844955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1330020846929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1330020849267
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020850370
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1330020855322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020855344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020856556
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020856580
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020858780
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1330020861970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020861992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020863221
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020863251
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020865412
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1330020868051
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020868081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020869324
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020869378
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020869406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330020873488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1330020873643
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1330020874456
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1330020875529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1330020877971
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020878957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020883811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020900599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020905127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020923718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020924208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020928650
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020928721
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1330020936336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020936358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020937939
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1330020941751
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020942713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020945857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020954052
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330020954142
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1330020959495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330020959754
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021032665
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330021032764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021040039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021053329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021054417
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021084072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021088451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021099544
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1330021104378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1330021106914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021108485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021248986
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330021254297
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1330021255523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021259665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1330021273235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1330021275935
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1330021279481
