what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926235443
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926237156
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926238691
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926240357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926245672
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926252149
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926254353
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329926255310
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926267487
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329926309689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329926312783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329926319893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329926332782
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1329926335139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926355161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926355369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926355529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926355705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926355881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926356089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926361978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926362101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926364281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926364396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926369938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926370051
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329926381747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926384019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926459469
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329926467561
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926467584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926470068
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926470090
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926473103
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329926483212
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1329926486524
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329926494619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926494641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926495807
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926495831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926522142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926558738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329926558850
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926561266
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329926567032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926567055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926568618
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926568638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926572610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926679228
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329926679243
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926681613
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926681639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926683522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926696773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329926698704
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329926699455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926699729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926700016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926700432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926700928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329926709185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926711436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926715246
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926715342
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329926720001
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1329926721807
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329926722690
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329926722864
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1329926723568
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329926723866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926723890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926724293
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329926726057
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926731272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329926733928
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926734898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329926736920
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926753264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926755287
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926772163
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926772267
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329926778047
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329926779317
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926780664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329926780823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926791962
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926802037
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926802149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329926808423
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926809594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329926812287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329926815386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926820332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926821164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926821819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926829580
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926829702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926832780
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926849626
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329926850584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926858860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926870177
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329926870334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926871199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926893365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329926900627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926902498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926933937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329926938953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329926946189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926946620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329926980756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927019594
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927019709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927055340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927056553
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329927081482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927084342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927215060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927239651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927595632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927596436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927648555
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329927649070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329932964540
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329932970430
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329932970442
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329932970452
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329932970463
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329932970473
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329932972763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329932972785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329932974117
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329932974170
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329932974190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329932979914
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329932982297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329932989413
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329932990269
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933006129
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329933016015
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329933016054
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329933016082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933016999
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933035140
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329933037634
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1329933039932
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329933045360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329933047920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933048898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933124099
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1329933125042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329933127950
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329933129272
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329933130587
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329933134463
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329933136915
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329933151217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933151246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933152484
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329933152529
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329933152550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933173083
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933334569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933378323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933378434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933379675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933382548
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329933416554
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329933422678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329933537143
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329933539790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329934200704
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329934202432
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329934249987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329934281229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329934288895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329934290012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935105692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935114201
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935224483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329935238349
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935238549
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935238575
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935247980
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935249445
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935250364
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935250886
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935250886
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329935253458
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935253480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935254787
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935254836
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935254862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935265045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935276344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329935280394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935292688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935296233
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329935298807
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935299726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329935309497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329935313772
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935315303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935337147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935351315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935351421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935355938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935362483
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329935364906
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935364956
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935364977
executed,command,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.edit.opendecl",1329935367514
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935372310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329935374782
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935379485
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935381462
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935381463
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935382543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935399766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935408561
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329935408576
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935414410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935430932
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935431286
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935431331
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329935433449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935436974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935444871
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935445288
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935445347
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935447612
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329935452132
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935453086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329935455344
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1329935463869
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935464056
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935464084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329935469411
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329935470608
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329935471264
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329935473504
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329935477927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329935491427
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935495159
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935495911
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935497384
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935498001
closed,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1329935498001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935499366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935506800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329935508328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329935511045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329935511621
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329935521107
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329935526404
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935531015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329935544324
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329935545515
